,key,Img_path,GD,OCMR,Is_OCMR_true,MolVec,Is_MolVec_true,OSRA,Is_OSRA_true,Imago,Is_Imago_true,OCMR_TanimotoSimilarity,MolVec_TanimotoSimilarity,OSRA_TanimotoSimilarity,Imago_TanimotoSimilarity,OCMR_edit_distance,MolVec_edit_distance,OSRA_edit_distance,Imago_edit_distance
436,P437,./images/P437.png,FC1=CC(=C(C(=C1)C=1C=NC=CC1)NC(=O)NS(=O)(=O)C1=NN(C=C1)C(C)C)C(C)C,CC(C)C1=CC(F)=CC(C2=CC=CN=C2)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,1,CC(C)N1C=CC(O)=N1.CC1/O=C(/N=O)NC2=C(C3=CC=CN=C3)C=C(F)C=C21.CCC,0,Fc1cc(c2cccnc2)c2c(c1)C(C)[O]=C(N2)NS(=O)(=O)c1ccn(n1)C(C)C,0,CC(C)N1CCC(*2(S)c3c(-c4cccnc4)cc(F)cc3C2C)=N1,0,1.0,0.0,0.0,0.47619047619047616,0,57,57,34
437,P438,./images/P438.png,FC1=CC(C(C)C)=C(NC(NS(=O)(C2=NN(C(C)C)C=C2)=O)=O)C(C3=CN(C)N=C3)=C1,CC1N=C(NS(=O)(=O)C2=NN(C(C)C)C=C2)NC2=C(C3=CN(C)N=C3)C=C(F)C=C21,0,CC(C)C1=CC(F)=CC(C2=CN(C)N=C2)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,1,"CC(n1ccc(n1)S(=O)(=O)NC(=O)N)C
CCN(NCC(C/C=C(\C=C)/F)C)C",0,c,0,0.6502463054187192,1.0,0.5205479452054794,0.0,43,0,35,59
438,P439,./images/P439.png,FC1=CC(C(C)C)=C(NC(NS(=O)(C2=NN(C(C)C)C=C2)=O)=O)C(C3=CN(C)C=N3)=C1,CC(C)C1=CC(F)=CC(C2=CN=CN2C)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,0,CC(C)C1=CC(F)=CC(C2=CN=CN2C)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,0,Fc1cc2C(C)[O]=C(Nc2c(c1)c1cncn1C)NS(=O)(=O)c1ccn(n1)C(C)C,0,c,0,0.8415841584158416,0.8415841584158416,0.0,0.0,4,4,59,59
439,P440,./images/P440.png,FC=1C=C(C(=C(C1)C1=CC=CC=C1)NC(=O)NS(=O)(=O)C1=NN(C=C1)C(C)C)C(C)C,CC(C)C1=CC(F)=CC(C2=CC=CC=C2)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,1,CC(C)C1=CC(F)=CC(C2=CC=CC=C2)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,1,Fc1cc(c2ccccc2)c2c(c1)C(C)[O]=C(N2)NS(=O)(c1ccn(n1)C(C)C)O,0,CC(C)n1ccc(*2(S)c3c(-c4ccccc4)cc(F)cc3C2C)n1,0,1.0,1.0,0.0,0.5714285714285714,0,0,57,31
440,P441,./images/P441.png,FC1=CC(C(C)C)=C(NC(NS(=O)(C2=NN(C(C)C)C=C2)=O)=O)C(C3=CC=NN3C)=C1,CC(C)C1=CC(F)=CC(C2=CC=NN2C)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,1,CC(C)C1=CC(F)=CC(C2=CC=NN2C)=C1NC(=O)NS(=O)(=O)C1=NN(C(C)C)C=C1,1,C/C=S(\c1ccn(n1)C(C)C)/NC1=[O]C(C)c2c(N1)c(cc(c2)F)c1ccnn1C,0,CN/C(=C\C=N)c1cc(F)cc2c1*(S)(c1ccn(C(C)C)n1)C2C,0,1.0,1.0,0.0,0.36065573770491804,0,0,57,33
441,P442,./images/P442.png,C1(CCCC1)N(C(=O)C1=CC(=NN1C)S(NC(NC1=C2CCCC2=CC=2CCCC12)=O)(=O)=O)C,CN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(=O)N(C)C1CCCC1,1,CCC.CN1N=C(NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(=O)N(C)C1CCCC1.O.O,0,O=C(NS(=O)(=O)c1cc(n(n1)C)C(=O)N(C1CCCC1)C)Nc1c2CCCc2cc2c1CCC2,1,C=O.CN.CN(C(=O)c1cc(S)nn1C)C1CCCC1.Nc1c2c(cc3c1CCC3)CCC2,0,1.0,0.7295081967213115,1.0,0.6521739130434783,0,9,0,35
442,P443,./images/P443.png,C(C)(=O)NCCN(C(=O)C1=CC(=NN1C)S(NC(NC1=C2CCCC2=CC=2CCCC12)=O)(=O)=O)C,CC(=O)NCCN(C)C(=O)C1=CC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=NN1C,1,CC.CC(=O)NCCN(C)C(=O)C1=CC(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)=NN1C,1,O=C(NS(=O)(=O)c1nn(c(c1)C(=O)N(CCNC(=O)C)C)C)Nc1c2CCCc2cc2c1CCC2,1,CC.CC(=O)NCCN(C)C.CC12CCCC1=C(NC=O)C1=C(CCC1)C2.CN.Cn1nc([SH]=O)cc1C=O,0,1.0,0.9879518072289156,1.0,0.3360655737704918,0,0,0,44
443,P444,./images/P444.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN(C(=C1)C(=O)N(C1CCOCC1)C)C,CN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(=O)N(C)C1CCOCC1,1,CN1N=C(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C=C1C(=O)N(C)C1CCOCC1,1,O=C(NS(=O)(=O)c1cc(n(n1)C)C(=O)N(C1CCOCC1)C)Nc1c2CCCc2cc2c1CCC2,1,CCCCC(CCO)N(C)C(=O)c1cc(S(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)nn1C,0,1.0,1.0,1.0,0.5984251968503937,0,0,0,24
444,P445,./images/P445.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN(C(=C1)C(=O)N(CCO)CCO)C,CN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(=O)N(CCO)CCO,1,CN1N=C(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C=C1C(=O)N(CCO)CCO,1,OCCN(C(=O)C(=CC(=N)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)[NH2+]C)CCO,0,CN/C(=C\C(=N)SC)C(=O)N(CCO)CCO.NC=O.Nc1c2c(cc3c1CCC3)CCC2,0,1.0,1.0,0.7257383966244726,0.5350877192982456,0,0,23,36
445,P446,./images/P446.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN(C(=C1)C(=O)N(C1COC1)C)C,CN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(=O)N(C)C1COC1,1,CN1N=C(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C=C1C(=O)N(C)C1COC1,1,O=C(NS(=O)(=O)c1nn(c(c1)C(=O)N(C1COC1)C)C)Nc1c2CCCc2cc2c1CCC2,1,CN/C(=C\C(=N)S(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2)C(=O)N(C)C1COC1,0,1.0,1.0,1.0,0.6607929515418502,0,0,0,24
446,P447,./images/P447.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN(C(=C1)C(=O)N(C)CCCO)C,CN(CCCO)C(=O)C1=CC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=NN1C,1,CCC.CN(CCCO)C(=O)C1=CC(O)=NN1C.C[S@@H](N)C(=O)NC1=C2CCCC2=CC2=C1CCC2,0,OCCCN(C(=O)c1cc(nn1C)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)C,1,c,0,1.0,0.723404255319149,1.0,0.0,0,35,0,59
447,P448,./images/P448.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN(C(=C1)C(=O)O)CCNC,CNCCN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(=O)O,1,CNCCN1N=C(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C=C1C(=O)O,1,CNCCn1nc(cc1C(=O)O)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CC.CNCCn1nc(SNC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1C(=O)O,0,1.0,1.0,1.0,0.7945205479452054,0,0,0,8
448,P449,./images/P449.png,CN(CCN1N=C(C=C1)S(=O)(=O)NC(NC1=C2CCCC2=CC=2CCCC12)=O)C,CN(C)CCN1C=CC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=N1,1,CN(C)CCN1C=CC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=N1,1,CN(CCn1ccc(n1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)C,1,CN(C)CCn1ccc(S(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,0,1.0,1.0,1.0,0.7884615384615384,0,0,0,4
449,P450,./images/P450.png,CN(CCN1N=C(C=C1CN(C)C)S(=O)(=O)NC(NC1=C2CCCC2=CC=2CCCC12)=O)C,CN(C)CCN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1CN(C)C,1,CN(C)CCN1N=C(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C=C1CN(C)C,1,CN(Cc1cc(nn1CCN(C)C)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)C,1,CC.CN(C)CCn1nc(S(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1CN(C)C,0,1.0,1.0,1.0,0.7982832618025751,0,0,0,4
450,P451,./images/P451.png,CN(CCN1N=C(C=C1C(C)(C)O)S(=O)(=O)NC(NC1=C2CCCC2=CC=2CCCC12)=O)C,CN(C)CCN1N=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1C(C)(C)O,1,CCC.CN(C)CCN1N=O23(=NC(=O)N/C4=C5\CCC\C5=C\C5=C4CCC5)OC2=C13C(C)(C)O,0,CN(CCn1nc(cc1C(O)(C)C)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)C,1,CCC.CN(C)CCn1nc(S(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1C(C)(C)O,0,1.0,0.0,1.0,0.7844827586206896,0,60,0,4
451,P452,./images/P452.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN2C(CN(CC2)C)=C1,CN1CCN2N=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=C2C1,1,CN1CCN2N=C([SH](C)(=O)NC(=O)N/C3=C4\CCC\C4=C\C4=C3CCC4)C=C2C1,0,CN1CCn2c(C1)cc(n2)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CN1CCn2nc(SNC(=O)Nc3c4c(cc5c3CCC5)CCC4)cc2C1,0,1.0,0.7592592592592593,1.0,0.8018867924528302,0,5,0,8
452,P453,./images/P453.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)\C=C\C=1SC=C(N1)C(C)(C)O,CC(C)(O)C1=CSC(C=CS(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=N1,0,CC(C)(O)C1=CSC(/C=C/Br)=N1.NC(=O)N/C1=C2\CCC\C2=C\C2=C1CCC2.O.O,0,O=C(NS(=O)(=O)/C=C/c1scc(n1)C(O)(C)C)Nc1c2CCCc2cc2c1CCC2,1,C/C(=C\SC(C)/C=C/*(S)c1c2c(cc3c1CCC3)CCC2)C(C)C.CC,0,1.0,0.803921568627451,1.0,0.42424242424242425,2,37,0,36
453,P454,./images/P454.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)\C=C\C1=CC=C(C=C1)OCCCS(=O)(=O)C,CS(=O)(=O)CCCOC1=CC=C(C=CS(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1,0,CC(O)CCCOC1=CC=C(/C=C/B(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C=C1,0,O=C(NS(=O)(=O)/C=C/c1ccc(cc1)OCCCS(=O)(=O)C)Nc1c2CCCc2cc2c1CCC2,1,c,0,1.0,0.0,1.0,0.0,2,65,0,65
454,P455,./images/P455.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)\C=C\C1=NC2=CC=CC=C2C=C1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C=CC1=CC=C2C=CC=CC2=N1,0,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)/C=C/C1=CC=C2/C=C\C=C/C2=N1,1,O=C(NS(=O)(=O)/C=C/c1ccc2c(n1)cccc2)Nc1c2CCCc2cc2c1CCC2,1,C(=C/c1ccc2ccccc2n1)\S*12(c3c4c(cc5c3CCC5)CCC4)C3CC1C32,0,1.0,1.0,1.0,0.6810344827586207,2,0,0,44
455,P456,./images/P456.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)\C=C\C1=NC=CN=C1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C=CC1=CN=CC=N1,0,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)/C=C/C1=CN=CC=N1,1,O=C(NS(=O)(=O)/C=C/c1cnccn1)Nc1c2CCCc2cc2c1CCC2,1,CC.O=C(NS/C=C/c1cnccn1)Nc1c2c(cc3c1CCC3)CCC2,0,1.0,1.0,1.0,0.8040201005025126,2,0,0,38
456,P457,./images/P457.png,C(C)N1C(=NC=C1)/C=C/S(=O)(=O)NC(NC1=C2CCCC2=CC=2CCCC12)=O,CCN1C=CN=C1C=CS(=O)(=O)NC(=O)NC1=C2CCCC2=CC2=C1CCC2,0,CCN1C=CN=C1/C=C/S(=O)(=O)NC(=O)NC1=C2CCCC2=CC2=C1CCC2,1,CCn1ccnc1/C=C/S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CCn1ccnc1/C=C/*(S)c1c2c(cc3c1CCC3)CCC2,0,1.0,1.0,1.0,0.6736842105263158,2,0,0,14
457,P458,./images/P458.png,ClC=1C(=NN(C1)C(C)C)S(=O)(NC(NC1=C2CCCC2=CC=C1C1=CC(=NC=C1)OC)=O)=N,COC1=NC=CC(C2=C(NC(=O)NS(=N)(=O)C3=NN(C(C)C)C=C3Cl)C3=C(C=C2)CCC3)=C1,1,CCC.COC1=NC=CC(C2=C(\NC(=O)NC(N)C3=NN(C(C)C)C=C3Cl)C3=C(\C=C/2)CCC3)=C1,0,COc1nccc(c1)c1ccc2c(c1NC(=O)NS(=O)(=N)c1nn(cc1Cl)C(C)C)CCC2,1,c,0,1.0,0.7948717948717948,1.0,0.0,0,6,0,60
458,P459,./images/P459.png,ClC=1C(=NN(C1)C(C)C)S(=O)(NC(NC1=C(C=C(C=C1C1=CC(=NC=C1)OC)F)C(C)C)=O)=N,COC1=NC=CC(C2=C(NC(=O)NS(=N)(=O)C3=NN(C(C)C)C=C3Cl)C(C(C)C)=CC(F)=C2)=C1,1,COC1=NC=CC(C2=C(NC(=O)N[C@](N)(O)C3=NN(C(C)C)C=C3Cl)C(C(C)C)=CC(F)=C2)=C1,0,COc1nccc(c1)c1cc(F)cc2c1NC(=[O]C2C)NS(=O)(=N)c1nn(cc1Cl)C(C)C,0,c,0,1.0,0.8035714285714286,0.0,0.0,0,6,63,63
459,P460,./images/P460.png,C(C)(C)N1N=C(C=C1)S(=O)(NC(NC1=C2CCCC2=CC=C1C1=CC(=NC=C1)OC)=O)=N,COC1=NC=CC(C2=C(NC(=O)NS(=N)(=O)C3=NN(C(C)C)C=C3)C3=C(C=C2)CCC3)=C1,1,COC1=NC=CC(C2=C(\NC(=O)NCOC(=N)C3=NN(C(C)C)C=C3)C3=C(\C=C/2)CCC3)=C1,0,COc1nccc(c1)c1ccc2c(c1NC(=O)NS(=O)(=N)c1ccn(n1)C(C)C)CCC2,1,COc1cc(-c2ccc3c(c2NC(=O)NS(=N)c2ccn(C(C)C)n2)CCC3)ccn1,0,1.0,0.7931034482758621,1.0,0.8214285714285714,0,6,0,4
460,P461,./images/P461.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NN(C=C1)C(C)C(C)O,CC(O)C(C)N1C=CC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=N1,1,CC(O)C(C)N1C=CC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=N1,1,O=C(NS(=O)(=O)c1ccn(n1)C(C(O)C)C)Nc1c2CCCc2cc2c1CCC2,1,CC(O)C(C)n1ccc(S(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,0,1.0,1.0,1.0,0.7843137254901961,0,0,0,4
461,P462,./images/P462.png,FC1=CC(=C(C(=C1)C(C)C)NC(=O)NS(=O)(=O)C1=NN(C=C1)C[C@@H](C)O)C(C)C,CC(C)C1=CC(F)=CC(C(C)C)=C1NC(=O)NS(=O)(=O)C1=NN(C[C@@H](C)O)C=C1,1,CC(C)C1=CC(F)=CC(C(C)C)=C1NC(=O)NS(=O)(=O)C1=NN(C[C@@H](C)O)C=C1,1,C[C@H](Cn1ccc(n1)S(=O)(=O)NC(=O)Nc1c(cc(cc1C(C)C)F)C(C)C)O,1,CC.CC(O)Cn1ccc(S(=O)NC(=O)Nc2c(C(C)C)cc(F)cc2C(C)C)n1,0,1.0,1.0,1.0,0.7486631016042781,0,0,0,31
462,P463,./images/P463.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C=1N=CN(C1)C[C@@H](C)O,C[C@@H](O)CN1C=NC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=C1,1,C[C@@H](O)CN1C=NC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=C1,1,C[C@H](Cn1cnc(c1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)O,1,c,0,1.0,1.0,1.0,0.0,0,0,0,56
463,P464,./images/P464.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C=1N=CN(C1)C[C@H](C)O,C[C@H](O)CN1C=NC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=C1,1,C[C@H](O)CN1C=NC(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)=C1,1,C[C@@H](Cn1cnc(c1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)O,1,c,0,1.0,1.0,1.0,0.0,0,0,0,55
464,P465,./images/P465.png,N#CCN1N=CC(N(C2CCN(C)CC2)S(=O)([N-]C(NC3=C4CCCC4=CC5=C3CCC5)=O)=O)=C1.[Na+],CN1C*C(N(C2=CN(CC#N)N=C2)S(=O)(=O)N(C)C(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,0,CN1CCC(N(C2=CN(CC#N)N=C2)C(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)C[IH]1,0,N#CCn1ncc(c1)N([S](=O)(=O)([N-]C(=O)Nc1c2CCCc2cc2c1CCC2)C)C1CCN(CC1C1CN1)C,0,c,0,0.7626459143968871,0.0,0.0,0.0,5,66,66,66
465,P466,./images/P466.png,CCN1CCC(N(C2=CN(C)N=C2)S(=O)([N-]C(NC3=C4CCCC4=CC5=C3CCC5)=O)=O)CC1.[Na+],CCN1C*C(N(C2=CN(C)N=C2)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,0,CCN1CCC(N(C2=CN(C)N=C2)C(O)(O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)CC1,0,CCN1CCC(CC1)N(S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)c1cnn(c1)C,0,c,0,0.757201646090535,0.7736625514403292,0.8559670781893004,0.0,4,6,3,64
466,P467,./images/P467.png,FC(F)N1N=CC(N(C2CCN(C)CC2)S(=O)([N-]C(NC3=C4CCCC4=CC5=C3CCC5)=O)=O)=C1.[Na+],CN1C*C(N(C2=CN(C(F)F)N=C2)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,0,CCC.CN1CCC(N(C2=C[C@@H](C(F)F)N=C2)S(=O)(=O)[N-]ON/C2=C3\CCC\C3=C\C3=C2CCC3)[Na]C1,0,CN1CCC(CC1)N(c1cnn(c1)C(F)F)/S(=[O]/CC(=O)Nc1c2CCCc2cc2c1CCC2)/N,0,c,0,0.7630522088353414,0.0,0.0,0.0,4,67,67,67
467,P468,./images/P468.png,O=C(NS(=O)(C1=NN(C(C)C)C(C2(OC)COC2)=C1)=O)CC3=C4CCCC4=CC5=C3CCC5,COC1(C2=CC(S(=O)(=O)NC(=O)CC3=C4CCCC4=CC4=C3CCC4)=NN2C(C)C)COC1,1,CC.COC1(C2=CC(S(=O)(=O)NC(=O)C/C3=C4\CCC\C4=C\C4=C3CCC4)=NN2C(C)C)COC1,1,COC1(COC1)c1cc(nn1C(C)C)S(=O)(=O)NC(=O)Cc1c2CCCc2cc2c1CCC2,1,CC.COC1(c2cc(S(=O)NC(=O)Cc3c4c(cc5c3CCC5)CCC4)nn2C(C)C)COC1,0,1.0,0.987012987012987,1.0,0.7947598253275109,0,0,0,4
468,P469,./images/P469.png,C(#N)C1=NC=CC(=C1)C=1C(=C2CCCC2=CC1)CC(=O)NS(=O)(=O)C1=NN(C(=C1)C1(COC1)OC)C(C)C,COC1(C2=CC(S(=O)(=O)NC(=O)CC3=C4CCCC4=CC=C3C3=CC(C#N)=NC=C3)=NN2C(C)C)COC1,1,CCC.COC1(C2=CC=NN2C(C)C)COC1.N#C1=NC=CC(C2=CC=C3CCCC3=C2CC(=O)NO)=C1.O,0,COC1(COC1)c1cc(nn1C(C)C)S(=O)(=O)NC(=O)Cc1c2CCCc2ccc1c1ccnc(c1)C#N,1,CC(C)N.CCC(C)(O)C1(OC)COC1.N#Cc1cc(-c2ccc3c(c2CC(=O)NS)CCC3)ccn1,0,1.0,0.0,1.0,0.7258064516129032,0,69,0,51
469,P470,./images/P470.png,C1(CC1)N1N=C(C=C1C1(COC1)OC)S(=O)(=O)NC(CC1=C2CCCC2=CC=2CCCC12)=O,COC1(C2=CC(S(=O)(=O)NC(=O)CC3=C4CCCC4=CC4=C3CCC4)=NN2C2CC2)COC1,1,COC1(C2=CC(S(=O)(=O)NC(=O)CC3=C4CCCC4=CC4=C3CCC4)=NN2C2CC2)COC1,1,COC1(COC1)c1cc(nn1C1CC1)S(=O)(=O)NC(=O)Cc1c2CCCc2cc2c1CCC2,1,COC1(c2cc(SNC(=O)Cc3c4c(cc5c3CCC5)CCC4)nn2C2CC2)COC1,0,1.0,1.0,1.0,0.8157894736842105,0,0,0,8
470,P471,./images/P471.png,C1CCC2=C(C=3CCCC3C=C12)CC(=O)NS(=O)(=O)C1=NN(C=C1)CC(C)(C)OC,COC(C)(C)CN1C=CC(S(=O)(=O)NC(=O)CC2=C3CCCC3=CC3=C2CCC3)=N1,1,CCC.COC(C)(C)CN1C=CC(S(=O)(=O)NC(=O)C/C2=C3\CCC\C3=C\C3=C2CCC3)=N1,1,COC(Cn1ccc(n1)S(=O)(=O)NC(=O)Cc1c2CCCc2cc2c1CCC2)(C)C,1,c,0,1.0,0.9727272727272728,1.0,0.0,0,0,0,55
471,P472,./images/P472.png,FC1=CC(C(C)C)=C(CC(NS(=O)(C2=NN(C(C)C)C(C3(OC)COC3)=C2)=O)=O)C(C(C)C)=C1,COC1(C2=CC(S(=O)(=O)NC3=NC(C)C4=CC(F)=CC(C(C)C)=C4C3)=NN2C(C)C)COC1,0,COC1(C2=CC(S(=O)(=O)NC(=O)CC3=C(C(C)C)C=C(F)C=C3C(C)C)=NN2C(C)C)COC1,1,COC1(COC1)c1cc(nn1C(C)C)S(=O)(=O)NC1=[O]C(C)c2c(C1)c(cc(c2)F)C(C)C,0,c,0,0.6291079812206573,1.0,0.0,0.0,16,0,63,63
472,P473,./images/P473.png,NC1=NC=2C=C(C=CC2C=2C1=NN(C2)CCN2C(C1=CC=CC=C1C2)=O)C2=NNC=C2,NC1=NC2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCN3CC4=C(C=CC=C4)C3=O)N=C21,1,NC1=NC2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCN3CC4=C(C=CC=C4)C3=O)N=C21,1,O=C1N(CCn2cc3c(n2)c(N)nc2c3ccc(c2)c2n[nH]cc2)Cc2c1cccc2,1,Nc1nc2cc(-c3cc[nH]n3)ccc2c2cn(CCN3Cc4ccccc4C3=O)nc12,1,1.0,1.0,1.0,1.0,0,0,0,0
473,P474,./images/P474.png,NC1=NC=2C=C(C=CC2C=2C1=NN(C2)CCN2C(C1=CC(=CC=C1C2)F)=O)C2=NNC=C2,NC1=NC2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCN3CC4=C(C=C(F)C=C4)C3=O)N=C21,1,CCC.N/C1=N/C2=C(C=CC(C3=NNCC3)=C2)C2=CN(CCN3CC4=C(C=C(F)C=C4)C3=O)N=C21,0,Fc1ccc2c(c1)C(=O)N(C2)CCn1nc2c(c1)c1ccc(cc1nc2N)c1n[nH]cc1,1,c,0,1.0,0.8211382113821138,1.0,0.0,0,9,0,55
474,P475,./images/P475.png,NC1=NC=2C=C(C=CC2C=2C1=NN(C2)CCN2C(C1=CC=C(C=C1C2)Cl)=O)C2=NNC=C2,NC1=NC2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCN3CC4=C(C=CC(Cl)=C4)C3=O)N=C21,1,NC1=NC2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCN3CC4=C(C=CC(Cl)=C4)C3=O)N=C21,1,Clc1ccc2c(c1)CN(C2=O)CCn1nc2c(c1)c1ccc(cc1nc2N)c1n[nH]cc1,1,CC(C)(N)C(=N)c1ccc2c(c1)N=C(N)C(=N)/C2=C\NCCN1Cc2cc(Cl)ccc2C1=O,0,1.0,1.0,1.0,0.5446808510638298,0,0,0,43
475,P476,./images/P476.png,NC1=NC=2C=C(C=CC2C=2C1=NN(C2)CCNC(OC2=CC=CC=C2)=O)C2=NNC=C2,NC1=NC2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCNC(=O)OC3=CC=CC=C3)N=C21,1,CCC.N/C1=N/C2=C(C=CC(C3=NNC=C3)=C2)C2=CN(CCNC(=O)OC3=CCCCC3)N=C21,0,O=C(Oc1ccccc1)NCCn1nc2c(c1)c1ccc(cc1nc2N)c1n[nH]cc1,1,c,0,1.0,0.7815126050420168,1.0,0.0,0,7,0,52
